,year,precip,Area
22701,1990,2.4628675,Russian Federation
22702,1990,2.3911297,Russian Federation
22703,1990,2.2235982,Russian Federation
22704,1990,2.4045093,Russian Federation
22705,1990,2.3078074,Russian Federation
22706,1990,2.1660023,Russian Federation
22707,1990,2.251869,Russian Federation
22708,1990,2.3066452,Russian Federation
22709,1990,2.468479,Russian Federation
22710,1990,2.5231574,Russian Federation
22711,1990,2.426982,Russian Federation
22712,1990,2.140227,Russian Federation
22713,1990,2.0510924,Russian Federation
22714,1990,2.1609795,Russian Federation
22715,1990,2.1901917,Russian Federation
22716,1990,2.2691329,Russian Federation
22717,1990,2.8208582,Russian Federation
22718,1990,2.4918,Russian Federation
22719,1990,2.4155912,Russian Federation
22720,1990,2.4023614,Russian Federation
22721,1990,2.483208,Russian Federation
22722,1990,2.239195,Russian Federation
22723,1990,2.1744337,Russian Federation
22724,1990,2.1612215,Russian Federation
22725,1990,1.9319655,Russian Federation
22726,1990,1.7429303,Russian Federation
22727,1990,1.4276601,Russian Federation
22728,1990,1.0673308,Russian Federation
22729,1990,0.99854213,Russian Federation
22730,1990,0.9342108,Russian Federation
22731,1990,0.97226167,Russian Federation
22732,1990,0.92746,Russian Federation
22733,1990,0.93438333,Russian Federation
22734,1990,0.814706,Russian Federation
22735,1990,0.7330635,Russian Federation
22736,1990,0.7470124,Russian Federation
22737,1990,0.81890917,Russian Federation
22738,1990,0.834431,Russian Federation
22739,1990,0.8679469,Russian Federation
22740,1990,0.73756486,Russian Federation
22741,1990,0.81654376,Russian Federation
22742,1990,1.0594575,Russian Federation
22743,1990,1.21037,Russian Federation
22744,1990,1.4559269,Russian Federation
22745,1990,1.5304313,Russian Federation
22746,1990,1.6541181,Russian Federation
22747,1990,1.7445374,Russian Federation
22748,1990,1.6181154,Russian Federation
22749,1990,1.5835434,Russian Federation
22750,1990,1.477635,Russian Federation
22751,1990,1.7248073,Russian Federation
22752,1990,1.6804289,Russian Federation
22753,1990,1.8450127,Russian Federation
22754,1990,2.1348994,Russian Federation
22755,1990,2.342233,Russian Federation
22756,1990,2.507805,Russian Federation
22757,1990,2.642693,Russian Federation
22758,1990,2.513148,Russian Federation
22759,1990,2.6649168,Russian Federation
22834,1990,6.813071,Norway
22835,1990,4.815795,Norway
22836,1990,3.758012,Norway
22837,1990,2.6152506,Norway
22838,1990,1.9737988,Norway
22839,1990,2.1672971,Norway
22840,1990,2.0417912,Finland
22841,1990,1.8498942,Finland
22842,1990,2.0704296,Finland
22843,1990,2.2734382,Finland
22844,1990,2.0883248,Finland
22845,1990,1.7437207,Russian Federation
22846,1990,1.880456,Russian Federation
22847,1990,1.8484207,Russian Federation
22848,1990,1.970961,Russian Federation
22849,1990,2.208038,Russian Federation
22850,1990,2.101282,Russian Federation
22851,1990,2.3450997,Russian Federation
22852,1990,2.33513,Russian Federation
22853,1990,2.3351939,Russian Federation
22854,1990,2.5738099,Russian Federation
22855,1990,2.8689358,Russian Federation
22856,1990,2.2479718,Russian Federation
22857,1990,2.2048647,Russian Federation
22858,1990,2.145201,Russian Federation
22859,1990,2.019876,Russian Federation
22860,1990,2.1284049,Russian Federation
22861,1990,2.2949789,Russian Federation
22862,1990,2.3352969,Russian Federation
22863,1990,2.41001,Russian Federation
22864,1990,2.3191342,Russian Federation
22865,1990,2.1908312,Russian Federation
22866,1990,2.2197344,Russian Federation
22867,1990,2.1769855,Russian Federation
22868,1990,1.9718028,Russian Federation
22869,1990,1.8237771,Russian Federation
22870,1990,1.5654459,Russian Federation
22871,1990,1.3190409,Russian Federation
22872,1990,1.160515,Russian Federation
22873,1990,1.0590647,Russian Federation
22874,1990,1.0064309,Russian Federation
22875,1990,0.9995915,Russian Federation
22876,1990,0.83540016,Russian Federation
22877,1990,0.79955095,Russian Federation
22878,1990,0.7320139,Russian Federation
22879,1990,0.75541973,Russian Federation
22880,1990,0.6756544,Russian Federation
22881,1990,0.7186474,Russian Federation
22882,1990,0.7378259,Russian Federation
22883,1990,0.757237,Russian Federation
22884,1990,0.8188432,Russian Federation
22885,1990,0.7824307,Russian Federation
22886,1990,0.94107205,Russian Federation
22887,1990,0.9373083,Russian Federation
22888,1990,0.9223917,Russian Federation
22889,1990,0.94099873,Russian Federation
22890,1990,1.0267583,Russian Federation
22891,1990,1.0388769,Russian Federation
22892,1990,1.2610341,Russian Federation
22893,1990,1.1146363,Russian Federation
22894,1990,1.2719804,Russian Federation
22895,1990,1.4897994,Russian Federation
22896,1990,1.4635763,Russian Federation
22897,1990,1.574306,Russian Federation
22898,1990,1.6970145,Russian Federation
22899,1990,1.881216,Russian Federation
22900,1990,2.0016038,Russian Federation
22901,1990,2.00825,Russian Federation
22902,1990,2.0534537,Russian Federation
22903,1990,2.061198,Russian Federation
22978,1990,3.3958778,Norway
22979,1990,3.2991097,Norway
22980,1990,5.0024486,Norway
22981,1990,5.18622,Norway
22982,1990,2.927879,Norway
22983,1990,2.1305559,Norway
22984,1990,1.8813615,Finland
22985,1990,1.7868419,Finland
22986,1990,1.7471586,Finland
22987,1990,1.6719631,Finland
22988,1990,1.6411586,Finland
22989,1990,1.7337236,Russian Federation
22990,1990,1.7814022,Russian Federation
22991,1990,1.7451124,Russian Federation
22992,1990,1.7415423,Russian Federation
22993,1990,1.8914485,Russian Federation
22994,1990,1.8162802,Russian Federation
22995,1990,1.8725595,Russian Federation
22996,1990,1.9656769,Russian Federation
22997,1990,2.0811422,Russian Federation
22998,1990,2.0516026,Russian Federation
22999,1990,2.1073377,Russian Federation
23000,1990,2.2372322,Russian Federation
23001,1990,2.3028147,Russian Federation
23002,1990,2.2923315,Russian Federation
23003,1990,1.9821104,Russian Federation
23004,1990,1.9345428,Russian Federation
23005,1990,1.9226426,Russian Federation
23006,1990,2.1152968,Russian Federation
23007,1990,2.2551606,Russian Federation
23008,1990,2.2784677,Russian Federation
23009,1990,2.2547529,Russian Federation
23010,1990,2.1791203,Russian Federation
23011,1990,2.119047,Russian Federation
23012,1990,1.9610262,Russian Federation
23013,1990,1.6780626,Russian Federation
23014,1990,1.4117922,Russian Federation
23015,1990,1.2312416,Russian Federation
23016,1990,1.1152023,Russian Federation
23017,1990,1.0981125,Russian Federation
23018,1990,1.0043567,Russian Federation
23019,1990,0.98050714,Russian Federation
23020,1990,0.97128534,Russian Federation
23021,1990,0.9280193,Russian Federation
23022,1990,0.83501357,Russian Federation
23023,1990,0.79464746,Russian Federation
23024,1990,0.8155593,Russian Federation
23025,1990,0.8620832,Russian Federation
23026,1990,0.8636808,Russian Federation
23027,1990,0.8884867,Russian Federation
23028,1990,0.84357125,Russian Federation
23029,1990,0.74095416,Russian Federation
23030,1990,0.81884646,Russian Federation
23031,1990,0.9543671,Russian Federation
23032,1990,0.9517792,Russian Federation
23033,1990,0.9007356,Russian Federation
23034,1990,0.9806743,Russian Federation
23035,1990,0.97956586,Russian Federation
23036,1990,0.9870451,Russian Federation
23037,1990,1.0286452,Russian Federation
23038,1990,1.1263465,Russian Federation
23039,1990,1.2274338,Russian Federation
23040,1990,1.3043509,Russian Federation
23041,1990,1.3915457,Russian Federation
23042,1990,1.4910741,Russian Federation
23043,1990,1.6366473,Russian Federation
23044,1990,1.6766742,Russian Federation
23045,1990,1.7538258,Russian Federation
23046,1990,1.6906939,Russian Federation
23047,1990,1.9588346,Russian Federation
23122,1990,2.9669168,Norway
23123,1990,3.0458279,Norway
23124,1990,2.6889048,Norway
23125,1990,5.643086,Norway
23126,1990,3.9943297,Norway
23127,1990,2.2970502,Norway
23128,1990,1.6266185,Finland
23129,1990,1.3930336,Finland
23130,1990,1.3206313,Finland
23131,1990,1.3787116,Finland
23132,1990,1.7656392,Finland
23133,1990,1.874257,Russian Federation
23134,1990,1.8145038,Russian Federation
23135,1990,1.6380882,Russian Federation
23136,1990,1.5501146,Russian Federation
23137,1990,1.5952368,Russian Federation
23138,1990,1.4728465,Russian Federation
23139,1990,1.757183,Russian Federation
23140,1990,1.9772991,Russian Federation
23141,1990,1.8966079,Russian Federation
23142,1990,1.768778,Russian Federation
23143,1990,1.9532967,Russian Federation
23144,1990,1.843814,Russian Federation
23145,1990,2.0140164,Russian Federation
23146,1990,2.1733072,Russian Federation
23147,1990,2.0218072,Russian Federation
23148,1990,1.7401584,Russian Federation
23149,1990,1.6209675,Russian Federation
23150,1990,1.7400333,Russian Federation
23151,1990,1.9979852,Russian Federation
23152,1990,2.2505429,Russian Federation
23153,1990,2.3718321,Russian Federation
23154,1990,2.2869081,Russian Federation
23155,1990,2.140392,Russian Federation
23156,1990,2.0247834,Russian Federation
23157,1990,1.8310033,Russian Federation
23158,1990,1.5449805,Russian Federation
23159,1990,1.303049,Russian Federation
23160,1990,0.98241395,Russian Federation
23161,1990,0.9999318,Russian Federation
23162,1990,0.93480057,Russian Federation
23163,1990,0.889106,Russian Federation
23164,1990,0.820944,Russian Federation
23165,1990,0.8222644,Russian Federation
23166,1990,0.8070598,Russian Federation
23167,1990,0.84376675,Russian Federation
23168,1990,0.90748006,Russian Federation
23169,1990,0.9416554,Russian Federation
23170,1990,1.0222771,Russian Federation
23171,1990,1.0677627,Russian Federation
23172,1990,0.8603189,Russian Federation
23173,1990,0.81825185,Russian Federation
23174,1990,0.9051883,Russian Federation
23175,1990,1.0470837,Russian Federation
23176,1990,1.1267626,Russian Federation
23177,1990,1.149224,Russian Federation
23178,1990,1.2910666,Russian Federation
23179,1990,1.2923189,Russian Federation
23180,1990,1.1045593,Russian Federation
23181,1990,0.979327,Russian Federation
23182,1990,0.9413691,Russian Federation
23183,1990,1.0034766,Russian Federation
23184,1990,1.1250858,Russian Federation
23185,1990,1.1000232,Russian Federation
23186,1990,1.176912,Russian Federation
23187,1990,1.2329522,Russian Federation
23188,1990,1.3922395,Russian Federation
23189,1990,1.2818502,Russian Federation
23190,1990,1.2073942,Russian Federation
23191,1990,1.473311,Russian Federation
23272,1990,2.3271878,Russian Federation
23273,1990,2.0715415,Russian Federation
23274,1990,1.6282463,Russian Federation
23275,1990,1.6406876,Russian Federation
23276,1990,1.7221131,Russian Federation
23277,1990,1.4223124,Russian Federation
23278,1990,1.3782767,Russian Federation
23279,1990,1.3945222,Russian Federation
23280,1990,1.3933235,Russian Federation
23281,1990,1.3498893,Russian Federation
23282,1990,1.3450041,Russian Federation
23283,1990,1.3136529,Russian Federation
23284,1990,1.4401306,Russian Federation
23285,1990,1.60945,Russian Federation
23286,1990,1.7119697,Russian Federation
23287,1990,1.1091577,Russian Federation
23288,1990,0.9171543,Russian Federation
23289,1990,0.9581297,Russian Federation
23290,1990,0.8673474,Russian Federation
23291,1990,1.4675665,Russian Federation
23292,1990,1.527501,Russian Federation
23293,1990,1.6362052,Russian Federation
23294,1990,1.6750718,Russian Federation
23295,1990,1.9672451,Russian Federation
23296,1990,1.9087874,Russian Federation
23297,1990,2.1070817,Russian Federation
23298,1990,1.9038025,Russian Federation
23299,1990,1.7699323,Russian Federation
23300,1990,1.5835787,Russian Federation
23301,1990,1.4731604,Russian Federation
23302,1990,1.2329493,Russian Federation
23303,1990,1.0866169,Russian Federation
23304,1990,0.97701806,Russian Federation
23305,1990,0.98876935,Russian Federation
23306,1990,0.9431956,Russian Federation
23307,1990,0.8999012,Russian Federation
23308,1990,0.8241665,Russian Federation
23309,1990,0.7626607,Russian Federation
23310,1990,0.7902673,Russian Federation
23311,1990,0.9017357,Russian Federation
23312,1990,1.0278057,Russian Federation
23313,1990,1.178809,Russian Federation
23314,1990,1.4010792,Russian Federation
23315,1990,1.4949403,Russian Federation
23316,1990,1.2003789,Russian Federation
23317,1990,0.98452014,Russian Federation
23318,1990,0.9983004,Russian Federation
23319,1990,1.0039774,Russian Federation
23320,1990,1.0355444,Russian Federation
23321,1990,1.0954132,Russian Federation
23322,1990,1.1609492,Russian Federation
23323,1990,1.2421091,Russian Federation
23324,1990,1.0734571,Russian Federation
23325,1990,0.86551625,Russian Federation
23326,1990,0.8090317,Russian Federation
23327,1990,0.8402219,Russian Federation
23328,1990,0.62320936,Russian Federation
23329,1990,0.7292364,Russian Federation
23330,1990,0.7366216,Russian Federation
23331,1990,0.75344044,Russian Federation
23332,1990,0.5679241,Russian Federation
23333,1990,0.7282474,Russian Federation
23334,1990,0.699542,Russian Federation
23335,1990,0.7558477,Russian Federation
23416,1990,1.073594,Russian Federation
23417,1990,1.0531815,Russian Federation
23418,1990,1.0530026,Russian Federation
23419,1990,1.0672985,Russian Federation
23420,1990,1.0604017,Russian Federation
23421,1990,1.1254085,Russian Federation
23422,1990,1.1069146,Russian Federation
23423,1990,1.1729711,Russian Federation
23424,1990,1.1274723,Russian Federation
23425,1990,1.1418049,Russian Federation
23426,1990,1.1436746,Russian Federation
23427,1990,1.1127561,Russian Federation
23428,1990,1.0032094,Russian Federation
23429,1990,1.2969975,Russian Federation
23430,1990,1.3423492,Russian Federation
23431,1990,1.215226,Russian Federation
23432,1990,1.2342559,Russian Federation
23433,1990,1.0702395,Russian Federation
23434,1990,0.9486375,Russian Federation
23435,1990,1.0212504,Russian Federation
23436,1990,1.066076,Russian Federation
23437,1990,0.9294298,Russian Federation
23438,1990,0.8517814,Russian Federation
23439,1990,0.874654,Russian Federation
23440,1990,1.5812434,Russian Federation
23441,1990,1.7783607,Russian Federation
23442,1990,1.5774913,Russian Federation
23443,1990,1.4089645,Russian Federation
23444,1990,1.2412632,Russian Federation
23445,1990,1.0954024,Russian Federation
23446,1990,0.98389274,Russian Federation
23447,1990,0.99330324,Russian Federation
23448,1990,1.033192,Russian Federation
23449,1990,0.9311831,Russian Federation
23450,1990,0.86432916,Russian Federation
23451,1990,0.7698893,Russian Federation
23452,1990,0.88537955,Russian Federation
23453,1990,0.8031669,Russian Federation
23454,1990,0.8192304,Russian Federation
23455,1990,0.9530199,Russian Federation
23456,1990,1.0563821,Russian Federation
23457,1990,1.1296376,Russian Federation
23458,1990,1.3054395,Russian Federation
23459,1990,1.197637,Russian Federation
23460,1990,0.80117536,Russian Federation
23461,1990,0.86937135,Russian Federation
23462,1990,1.0063978,Russian Federation
23463,1990,0.96525073,Russian Federation
23464,1990,1.0660001,Russian Federation
23465,1990,0.99744385,Russian Federation
23466,1990,1.021914,Russian Federation
23467,1990,0.8007497,Russian Federation
23468,1990,0.69286805,Russian Federation
23469,1990,0.7036865,Russian Federation
23470,1990,0.6513364,Russian Federation
23471,1990,0.6373202,Russian Federation
23472,1990,0.61466,Russian Federation
23473,1990,0.5736422,Russian Federation
23474,1990,0.58617514,Russian Federation
23475,1990,0.60409623,Russian Federation
23476,1990,0.6034162,Russian Federation
23477,1990,0.6084607,Russian Federation
23478,1990,0.6270038,Russian Federation
23479,1990,0.6149654,Russian Federation
23560,1990,1.0777925,Russian Federation
23561,1990,1.176653,Russian Federation
23562,1990,0.9801979,Russian Federation
23563,1990,0.9444768,Russian Federation
23564,1990,0.9196015,Russian Federation
23565,1990,0.90863895,Russian Federation
23566,1990,0.89319235,Russian Federation
23567,1990,0.92098564,Russian Federation
23568,1990,0.91290313,Russian Federation
23569,1990,0.9038932,Russian Federation
23570,1990,0.8099196,Russian Federation
23571,1990,0.7138598,Russian Federation
23572,1990,0.67173296,Russian Federation
23573,1990,0.70547503,Russian Federation
23574,1990,0.9650212,Russian Federation
23575,1990,0.88905525,Russian Federation
23576,1990,0.99912065,Russian Federation
23577,1990,1.1810886,Russian Federation
23578,1990,1.0061672,Russian Federation
23579,1990,0.9394031,Russian Federation
23580,1990,0.7181428,Russian Federation
23581,1990,0.69033927,Russian Federation
23582,1990,0.6438449,Russian Federation
23583,1990,0.63042325,Russian Federation
23584,1990,0.6536722,Russian Federation
23585,1990,0.6448255,Russian Federation
23586,1990,0.64217895,Russian Federation
23587,1990,1.0034531,Russian Federation
23588,1990,1.0771562,Russian Federation
23589,1990,1.0148983,Russian Federation
23590,1990,1.0812483,Russian Federation
23591,1990,1.1620231,Russian Federation
23592,1990,1.0846902,Russian Federation
23593,1990,1.1147848,Russian Federation
23594,1990,0.988332,Russian Federation
23595,1990,0.8341678,Russian Federation
23596,1990,0.7989466,Russian Federation
23597,1990,0.84027046,Russian Federation
23598,1990,0.77482516,Russian Federation
23599,1990,0.7625506,Russian Federation
23600,1990,0.74908423,Russian Federation
23601,1990,0.74766254,Russian Federation
23602,1990,0.7302344,Russian Federation
23603,1990,0.7091129,Russian Federation
23604,1990,0.6653947,Russian Federation
23605,1990,0.6430221,Russian Federation
23606,1990,0.73332864,Russian Federation
23607,1990,0.7236422,Russian Federation
23608,1990,0.69530517,Russian Federation
23609,1990,0.664458,Russian Federation
23610,1990,0.61612034,Russian Federation
23611,1990,0.6277763,Russian Federation
23612,1990,0.5472843,Russian Federation
23613,1990,0.5773086,Russian Federation
23614,1990,0.5189832,Russian Federation
23615,1990,0.5115295,Russian Federation
23616,1990,0.4602375,Russian Federation
23617,1990,0.44933364,Russian Federation
23618,1990,0.449496,Russian Federation
23619,1990,0.455147,Russian Federation
23620,1990,0.5003212,Russian Federation
23621,1990,0.50565135,Russian Federation
23622,1990,0.5149619,Russian Federation
23623,1990,0.48273277,Russian Federation
23704,1990,1.0124116,Russian Federation
23705,1990,1.0517707,Russian Federation
